"",latency-Q6,cnt-Q6,server-memory,client-memory,server-cpu,client-cpu,compl-Q6
1,12.625,26.0625,30.730299142690804,0.0,40.70769230769229,0.0,1.0
2,6.533333333333333,54.1875,31.319295247395832,0.0,8.516666666666666,0.0,1.0
3,4.483333333333333,82.3125,31.454971313476562,0.0,7.449999999999999,0.0,1.0
4,4.305084745762712,109.75,34.06463940938314,0.0,7.949999999999999,0.0,1.0
5,4.866666666666666,137.875,34.157775243123375,0.0,6.966666666666666,0.0,1.0
6,4.633333333333334,166.0,35.09581756591797,0.0,6.699999999999999,0.0,1.0
7,5.25,194.125,36.03365389506022,0.0,6.916666666666667,0.0,1.0
8,4.322033898305085,221.625,35.599337895711265,0.0,6.016666666666667,0.0,1.0
9,5.366666666666666,249.75,35.74079386393229,0.0,5.916666666666665,0.0,1.0
10,4.84,271.625,36.71045112609863,0.0,5.866666666666667,0.0,1.0
11,1.9333333333333333,281.0,36.44114303588867,0.0,3.566666666666667,0.0,1.0
12,1.9333333333333333,290.375,37.10507774353027,0.0,3.8333333333333335,0.0,1.0
13,1.9333333333333333,299.75,36.8089402516683,0.0,3.8499999999999996,0.0,1.0
14,1.9666666666666666,309.125,37.51665242513021,0.0,3.9333333333333336,0.0,1.0
15,1.9,318.5,37.21774991353353,0.0,3.783333333333333,0.0,1.0
16,2.0,321.625,37.76226615905762,0.0,3.5500000000000003,0.0,1.0
