"",latency-Q6,cnt-Q6,server-memory,client-memory,server-cpu,client-cpu,compl-Q6
1,14.625,13.0,33.57730161226713,0.0,46.33076923076923,0.0,1.0
2,9.016949152542374,26.71875,34.58104260762533,0.0,9.633333333333333,0.0,1.0
3,8.745762711864407,40.46875,35.46711667378744,0.0,9.716666666666667,0.0,1.0
4,8.033898305084746,54.21875,35.958940505981445,0.0,9.033333333333333,0.0,1.0
5,8.216666666666667,68.28125,36.166358947753906,0.0,7.966666666666666,0.0,1.0
6,8.983050847457626,82.03125,36.67685763041178,0.0,8.116666666666667,0.0,1.0
7,7.568965517241379,95.625,37.54618708292643,0.0,8.316666666666665,0.0,1.0
8,6.966101694915254,109.375,37.71749496459961,0.0,7.816666666666667,0.0,1.0
9,9.3,123.4375,38.56170845031738,0.0,8.116666666666667,0.0,1.0
10,6.888888888888889,135.59375,38.76981989542643,0.0,8.0,0.0,1.0
11,4.3,140.28125,39.09416262308756,0.0,5.233333333333333,0.0,1.0
12,2.8666666666666667,144.96875,38.93639373779297,0.0,5.133333333333333,0.0,1.0
13,3.0,149.65625,39.13927777608236,0.0,4.5166666666666675,0.0,1.0
14,2.933333333333333,154.34375,39.349037170410156,0.0,4.816666666666666,0.0,1.0
15,2.896551724137931,158.875,39.53728357950846,0.0,4.716666666666667,0.0,1.0
16,2.9,160.4375,39.647254943847656,0.0,5.25,0.0,1.0
