"",latency-Q1,cnt-Q1,server-memory,client-memory,server-cpu,client-cpu,compl-Q1
1,1208.6451612903227,257.0,81.71217874380258,0.0,35.13846153846154,0.0,0.96874994
2,1100.5967741935483,536.0,82.66911760965984,0.0,25.333333333333332,0.0,0.984127
3,1073.1333333333334,806.0,84.38349850972493,0.0,25.0,0.0,0.9892473
4,1047.5,1085.0,81.83147430419922,0.0,25.166666666666668,0.0,0.9919355
5,1018.35,1355.0,80.82403564453125,0.0,26.075,0.0,0.99350643
6,1003.9666666666667,1625.0,86.85408719380696,0.0,24.666666666666668,0.0,0.9945652
7,985.0333333333333,1895.0,82.85980860392253,0.0,24.583333333333332,0.0,0.99532706
8,965.483870967742,2174.0,83.3551419576009,0.0,24.333333333333332,0.0,0.99591833
9,933.7666666666667,2444.0,83.50711631774902,0.0,25.75,0.0,0.9963636
10,884.9666666666667,2714.0,85.35374323527019,0.0,24.75,0.0,0.9967213
11,861.516129032258,2993.0,90.28012720743816,0.0,25.0,0.0,0.9970238
12,841.4666666666667,3263.0,93.46678670247395,0.0,24.666666666666668,0.0,0.9972677
13,800.4666666666667,3533.0,93.70025316874187,0.0,24.833333333333332,0.0,0.99747473
14,763.5322580645161,3812.0,94.27292887369792,0.0,25.991666666666664,0.0,0.9976581
15,736.2333333333333,4082.0,90.03819847106934,0.0,24.25,0.0,0.9978118
16,699.7,4172.0,84.63211059570312,0.0,24.25,0.0,0.99785864
