"",latency-Q11,cnt-Q11,server-memory,client-memory,server-cpu,client-cpu,compl-Q11
1,NaN,1.0,56.82342940110426,0.0,1.8461538461538463,0.0,0.0
2,NaN,1.0,58.817769368489586,0.0,2.5833333333333335,0.0,0.0
3,NaN,1.0,58.673882802327476,0.0,2.0833333333333335,0.0,0.0
4,NaN,1.0,58.75608507792155,0.0,0.8333333333333334,0.0,0.0
5,NaN,1.0,58.75851058959961,0.0,0.6666666666666666,0.0,0.0
6,NaN,1.0,58.80086580912272,0.0,0.5,0.0,0.0
7,NaN,1.0,59.33766428629557,0.0,4.325,0.0,0.0
8,NaN,1.0,59.47956848144531,0.0,0.4166666666666667,0.0,0.0
9,NaN,1.0,59.2083740234375,0.0,0.5,0.0,0.0
10,NaN,1.0,60.03886731465658,0.0,0.5,0.0,0.0
11,NaN,1.0,59.93354161580404,0.0,0.4166666666666667,0.0,0.0
12,NaN,1.0,60.283067067464195,0.0,0.5,0.0,0.0
13,NaN,1.0,59.51158078511556,0.0,0.4166666666666667,0.0,0.0
14,NaN,1.0,60.0474656422933,0.0,0.6666666666666666,0.0,0.0
15,NaN,1.0,60.08501307169596,0.0,1.25,0.0,0.0
16,NaN,1.0,59.89047546386719,0.0,0.4,0.0,0.0
