"",latency-Q2,cnt-Q2,server-memory,client-memory,server-cpu,client-cpu,compl-Q2
1,1153.3469387755101,756.0,75.45525512695312,0.0,8.466666666666667,0.0,0.875
2,990.3095238095239,1404.0,80.84921328226726,0.0,9.416666666666666,0.0,0.9285714
3,971.7857142857143,2052.0,82.09646733601888,0.0,9.0,0.0,0.95
4,961.2380952380952,2700.0,82.91060829162598,0.0,8.833333333333334,0.0,0.96153843
5,958.5952380952381,3348.0,84.3117618560791,0.0,8.916666666666666,0.0,0.96875
6,953.6190476190476,3996.0,87.7735029856364,0.0,8.666666666666666,0.0,0.97368425
7,951.0238095238095,4644.0,86.6020024617513,0.0,8.833333333333334,0.0,0.9772727
8,944.1190476190476,5292.0,88.91825040181477,0.0,8.666666666666666,0.0,0.98
9,932.3095238095239,5940.0,89.07305335998535,0.0,8.75,0.0,0.98214287
10,935.2448979591836,6696.0,91.75402196248372,0.0,9.0,0.0,0.984127
11,920.8095238095239,7344.0,93.05655924479167,0.0,8.25,0.0,0.9855072
12,916.9047619047619,7992.0,96.01713625590007,0.0,8.5,0.0,0.9866667
13,914.1428571428571,8640.0,94.97436205546062,0.0,8.75,0.0,0.9876543
14,911.9047619047619,9288.0,95.23001861572266,0.0,8.666666666666666,0.0,0.9885058
15,906.547619047619,9936.0,97.53268241882324,0.0,8.833333333333334,0.0,0.9892473
16,905.9285714285714,10152.0,97.75916481018066,0.0,9.25,0.0,0.9894737
