"",latency-Q6,cnt-Q6,server-memory,client-memory,server-cpu,client-cpu,compl-Q6
1,112.21428571428571,0.28125,40.42430642934946,0.0,46.37692307692308,0.0,1.0
2,11.166666666666666,0.546875,40.8479258219401,0.0,9.65,0.0,1.0
3,53.0,0.796875,40.883172353108726,0.0,6.3500000000000005,0.0,1.0
4,8.25,1.078125,40.9337272644043,0.0,6.666666666666667,0.0,1.0
5,6.5,1.359375,40.97234916687012,0.0,5.933333333333333,0.0,1.0
6,10.083333333333334,1.640625,41.04603703816732,0.0,6.033333333333332,0.0,1.0
7,7.416666666666667,1.921875,43.49152628580729,0.0,5.983333333333334,0.0,1.0
8,8.416666666666666,2.203125,45.225545247395836,0.0,5.733333333333333,0.0,1.0
9,8.5,2.484375,47.26357205708822,0.0,6.333333333333333,0.0,1.0
10,10.166666666666666,2.765625,42.29093488057455,0.0,6.416666666666665,0.0,1.0
11,7.416666666666667,3.046875,41.280523935953774,0.0,5.666666666666667,0.0,1.0
12,6.583333333333333,3.328125,41.31902758280436,0.0,5.866666666666667,0.0,1.0
13,7.416666666666667,3.609375,41.35691769917806,0.0,5.716666666666668,0.0,1.0
14,7.5,3.890625,41.39469337463379,0.0,5.849999999999999,0.0,1.0
15,7.461538461538462,4.1875,41.47968991597494,0.0,6.499999999999999,0.0,1.0
16,8.0,4.28125,42.51142120361328,0.0,6.35,0.0,1.0
