"",latency-Q11,cnt-Q11,server-memory,client-memory,server-cpu,client-cpu,compl-Q11
1,251.15463917525773,6.0625,4078.520220588235,87.65416521184585,213.64705882352942,18.03193277310924,0.6956522
2,193.32222222222222,11.6875,3769.6044921875,72.0539661248525,127.91666666666667,4.030952380952381,0.81578946
3,185.62222222222223,17.3125,3281.3024088541665,72.70842591921489,105.0,3.8821428571428562,0.8679245
4,223.63333333333333,22.9375,3324.939453125,72.9189449151357,110.41666666666667,3.9428571428571417,0.89705884
5,158.5888888888889,28.5625,3381.8645833333335,73.84640018145244,106.75,3.833333333333334,0.91566265
6,181.34408602150538,34.375,3530.0345052083335,74.19124293327332,112.83333333333333,3.9511904761904764,0.92893404
7,157.16483516483515,40.0625,3743.6842447916665,74.16022570927937,73.75,3.855952380952381,0.938326
8,176.55555555555554,45.6875,3988.9609375,74.9126668771108,83.0,3.9238095238095236,0.9455253
9,156.3111111111111,51.3125,4242.34765625,75.28099377950032,82.5,3.8928571428571437,0.9512195
10,156.57777777777778,56.9375,4493.788411458333,75.80394299825032,77.58333333333333,3.9357142857142855,0.95583594
11,180.50537634408602,62.75,4753.7998046875,76.01876346270244,73.0,3.967857142857142,0.95977014
12,159.43333333333334,68.375,5009.6328125,76.41587575276692,77.33333333333333,3.927380952380952,0.962963
13,180.53333333333333,74.0,5196.128255208333,76.81273206075032,77.33333333333333,3.986904761904762,0.96568626
14,180.4835164835165,79.6875,5266.866536458333,77.25467308362325,67.41666666666667,4.017857142857143,0.96803653
15,159.76666666666668,85.3125,5463.197265625,77.73860637346904,61.25,3.9892857142857143,0.97008544
16,161.48717948717947,87.75,5605.49296875,77.93465385437011,61.8,4.145714285714286,0.970894
