"",latency-Q11,cnt-Q11,server-memory,client-memory,server-cpu,client-cpu,compl-Q11
1,NaN,0.0625,57.3723385150616,0.0,19.699999999999996,0.0,0.0
2,NaN,0.0625,59.11742846171061,0.0,7.216666666666668,0.0,0.0
3,NaN,0.0625,59.194345474243164,0.0,6.283333333333334,0.0,0.0
4,NaN,0.0625,59.83561642964681,0.0,6.3500000000000005,0.0,0.0
5,NaN,0.0625,59.3487180074056,0.0,5.866666666666666,0.0,0.0
6,NaN,0.0625,59.918779373168945,0.0,6.766666666666667,0.0,0.0
7,NaN,0.0625,59.43005180358887,0.0,6.133333333333333,0.0,0.0
8,NaN,0.0625,59.768507639567055,0.0,6.05,0.0,0.0
9,NaN,0.0625,59.507986068725586,0.0,5.983333333333333,0.0,0.0
10,NaN,0.0625,59.51209831237793,0.0,6.150000000000001,0.0,0.0
11,NaN,0.0625,60.14979807535807,0.0,5.733333333333333,0.0,0.0
12,NaN,0.0625,60.22319348653158,0.0,5.916666666666667,0.0,0.0
13,NaN,0.0625,60.75428771972656,0.0,5.816666666666666,0.0,0.0
14,NaN,0.0625,60.22668584187826,0.0,5.416666666666668,0.0,0.0
15,NaN,0.0625,60.75666300455729,0.0,5.966666666666668,0.0,0.0
16,NaN,0.0625,60.45054473876953,0.0,6.68,0.0,0.0
