"",latency-Q1,cnt-Q1,server-memory,client-memory,server-cpu,client-cpu,compl-Q1
1,7205.214285714285,0.203125,83.4192108154297,0.0,96.87333333333335,0.0,0.875
2,7161.583333333333,0.359375,84.6571159362793,0.0,111.03333333333335,0.0,0.92857146
3,6156.833333333333,0.515625,83.66097895304362,0.0,109.58333333333331,0.0,0.95
4,9068.5,0.625,84.17616271972656,0.0,110.19166666666666,0.0,0.96
5,9113.166666666666,0.78125,84.58866945902507,0.0,109.36666666666666,0.0,0.9677419
6,8110.25,0.9375,84.68334579467773,0.0,109.33333333333336,0.0,0.9729729
7,7097.0,1.09375,83.6613032023112,0.0,109.11666666666667,0.0,0.97674423
8,6225.333333333333,1.25,84.43956693013509,0.0,109.14999999999999,0.0,0.97959185
9,7816.428571428572,1.421875,84.86683146158855,0.0,109.29999999999997,0.0,0.9821428
10,8891.5,1.578125,85.18023427327473,0.0,109.75,0.0,0.983871
11,7839.5,1.734375,84.27619043986003,0.0,109.80000000000001,0.0,0.9852941
12,6796.333333333333,1.890625,84.90096982320149,0.0,108.63333333333334,0.0,0.98648643
13,5907.833333333333,2.046875,84.28717295328777,0.0,109.13333333333333,0.0,0.9875
14,7364.666666666667,2.203125,84.69172096252441,0.0,109.2,0.0,0.9883721
15,8667.583333333334,2.359375,84.21555519104004,0.0,109.7,0.0,0.98913044
16,7994.666666666667,2.4375,85.39393043518066,0.0,109.1,0.0,0.9894737
