"",latency-Q9,cnt-Q9,server-memory,client-memory,server-cpu,client-cpu,compl-Q9
1,7570.083333333333,6.0,3679.1204427083335,123.55818684895833,21.791666666666668,58.87500000000001,0.5
2,6290.5,12.0,3919.7565104166665,171.66015625,1.4166666666666667,52.26666666666666,0.6666667
3,6285.166666666667,18.0,3936.2044270833335,152.70442708333334,2.0,52.99999999999999,0.75
4,6241.583333333333,24.0,3952.6536458333335,136.49348958333334,1.75,51.70000000000001,0.8
5,6285.583333333333,30.0,3971.365234375,135.64225260416666,2.25,52.4,0.8333333
6,6243.25,36.0,4001.7721354166665,133.390625,1.3333333333333333,52.26666666666667,0.85714287
7,6253.583333333333,42.0,4022.1090494791665,136.37565104166666,2.3333333333333335,52.31666666666667,0.875
8,7933.333333333333,45.0,4047.6139322916665,137.048828125,1.0,41.25833333333333,0.86538464
9,6709.9,50.0,4063.95703125,170.90071614583334,1.6666666666666667,45.525,0.8333333
10,6185.916666666667,56.0,4092.5400390625,139.06705729166666,1.8333333333333333,51.56666666666666,0.8484849
11,6052.428571428572,63.0,4115.496744791667,143.64485677083334,2.0,50.699999999999996,0.8630137
12,6036.75,69.0,4133.5185546875,145.0322265625,1.8333333333333333,50.300000000000004,0.87341774
13,6072.916666666667,75.0,4152.044921875,139.43131510416666,1.75,54.09999999999999,0.88235295
14,6084.916666666667,81.0,4172.048828125,147.45182291666666,1.75,50.76666666666666,0.8901099
15,6122.916666666667,87.0,4191.142252604167,141.57845052083334,1.8333333333333333,51.46666666666666,0.8969072
16,6132.25,89.0,4207.590625,140.328125,2.0,46.519999999999996,0.8989899
