"",latency-Q3,cnt-Q3,server-memory,client-memory,server-cpu,client-cpu,compl-Q3
1,120.0,259.0,109.74884360177177,0.0,34.81428571428571,0.0,1.0
2,88.33333333333333,529.0,113.8224728902181,0.0,13.083333333333334,0.0,1.0
3,533.7619047619048,664.0,114.67179743448894,0.0,10.658333333333333,0.0,1.0
4,410.42857142857144,798.0,115.34825770060222,0.0,7.916666666666667,0.0,1.0
5,626.0,928.0,114.38623809814453,0.0,7.583333333333333,0.0,1.0
6,526.5952380952381,1060.0,115.52460479736328,0.0,7.5,0.0,0.99642855
7,603.5952380952381,1198.0,114.9426949818929,0.0,13.325000000000001,0.0,1.0
8,441.1666666666667,1331.0,116.45306460062663,0.0,11.075000000000001,0.0,1.0
9,549.609756097561,1463.0,115.46551195780437,0.0,9.583333333333334,0.0,1.0
10,489.6744186046512,1605.0,117.01461410522461,0.0,5.833333333333333,0.0,1.0
11,575.560975609756,1734.0,116.42064730326335,0.0,8.75,0.0,1.0
12,692.9047619047619,1871.0,118.42448552449544,0.0,6.0,0.0,1.0
13,570.5853658536586,2006.0,117.83042017618816,0.0,6.916666666666667,0.0,1.0
14,768.439024390244,2142.0,117.24513816833496,0.0,9.333333333333334,0.0,1.0
15,1830.8333333333333,2194.0,119.66043853759766,0.0,5.666666666666667,0.0,1.0
16,1528.111111111111,2212.0,117.1828842163086,0.0,13.5,0.0,1.0
