"",latency-Q6,cnt-Q6,server-memory,client-memory,server-cpu,client-cpu,compl-Q6
1,1239.9833333333333,0.515625,4507.63223805147,103.47891729018268,585.5,29.530811195445924,0.30927834
2,992.5333333333333,0.984375,4595.3095703125,85.3596003850301,422.25,11.238172043010751,0.47244096
3,958.25,1.453125,5663.068359375,84.67752393086751,484.9166666666667,9.689919354838713,0.5732484
4,924.3333333333334,1.921875,5506.606770833333,88.23078854878743,357.0,9.743145161290322,0.64171124
5,1130.4516129032259,2.421875,5120.234375,89.53340220451355,464.75,11.082526881720428,0.69266057
6,1050.3666666666666,2.890625,5582.3583984375,93.75955526034038,481.1666666666667,13.975134408602157,0.7298387
7,883.2258064516129,3.375,5907.753255208333,93.40552504857381,377.0,11.549462365591397,0.75985664
8,913.1739130434783,3.5625,5391.597005208333,94.22994860013326,406.3333333333333,8.287365591397847,0.76936316
9,NaN,3.5625,5416.838216145833,93.19333267211914,358.3333333333333,8.920564516129035,0.76936316
10,NaN,3.5625,5931.830729166667,93.79556202888489,431.3333333333333,12.209408602150539,0.76936316
11,NaN,3.5625,5782.670572916667,94.77357355753581,367.25,10.006451612903225,0.76936316
12,NaN,3.5625,5577.882486979167,94.3747947216034,371.75,9.189516129032256,0.76936316
13,NaN,3.5625,5791.436848958333,96.0604518254598,338.8333333333333,9.486693548387096,0.76936316
14,NaN,3.5625,6224.088541666667,96.37400205930074,413.1666666666667,10.339247311827958,0.76936316
15,NaN,3.5625,5969.232747395833,96.53605357805888,381.1666666666667,10.677956989247312,0.76936316
16,NaN,3.5625,5896.74609375,97.84658432006836,440.0,9.329032258064514,0.76936316
