"",latency-Q3,cnt-Q3,server-memory,client-memory,server-cpu,client-cpu,compl-Q3
1,1085.225,4.25,4825.586263020833,97.82483789655898,562.5555555555555,25.52018369175627,1.3861387
2,815.9481481481481,8.234375,5277.964518229167,101.60695926348369,231.16666666666666,28.706317204301076,2.0992367
3,856.7330827067669,12.09375,5640.713541666667,106.05983757972717,278.5,17.654032258064515,2.5341616
4,877.5938697318007,15.9375,5784.634440104167,108.17033092180888,287.9166666666667,18.654032258064518,2.8342104
5,1003.8777777777777,19.921875,5644.521484375,110.230153242747,302.75,19.075537634408605,3.0613637
6,879.015625,23.625,5284.978190104167,119.8706312974294,338.3333333333333,24.96142473118279,3.193227
7,818.8148148148148,27.453125,5495.402994791667,130.627908150355,328.8333333333333,19.369354838709672,3.33274
8,886.48,31.484375,5625.802734375,135.0296692053477,308.0,18.360483870967748,3.4423077
9,1010.9233716475096,35.359375,5787.7373046875,136.64888334274292,308.75,16.319892473118284,3.532258
10,923.7717391304348,39.40625,5722.60546875,141.33523360888162,284.25,25.323252688172044,3.608871
11,800.5481481481481,43.296875,5555.021158854167,149.13233439127603,307.0833333333333,19.1002688172043,3.675373
12,839.010752688172,47.28125,5721.632486979167,149.88761607805887,372.4166666666667,18.013709677419357,3.734411
13,907.5962962962963,51.125,5894.773111979167,151.2391103108724,359.75,19.41572580645161,3.7840173
14,892.8007518796992,55.046875,5883.400390625,147.06391183535257,379.75,23.39932795698925,3.8235295
15,823.3721804511279,58.890625,5819.319010416667,155.98544565836588,255.16666666666666,23.108198924731187,3.8585083
16,751.6296296296297,59.671875,5664.5546875,159.1009006500244,220.0,17.283064516129038,3.8648393
