"",latency-Q11,cnt-Q11,server-memory,client-memory,server-cpu,client-cpu,compl-Q11
1,NaN,0.03125,58.31211547851562,0.0,16.006666666666664,0.0,0.0
2,NaN,0.03125,59.75792694091797,0.0,6.583333333333333,0.0,0.0
3,NaN,0.03125,59.80417569478353,0.0,6.0,0.0,0.0
4,NaN,0.03125,59.74943161010742,0.0,5.749999999999999,0.0,0.0
5,NaN,0.03125,59.85966555277506,0.0,4.933333333333333,0.0,0.0
6,NaN,0.03125,59.904135386149086,0.0,5.266666666666667,0.0,0.0
7,NaN,0.03125,59.91247113545736,0.0,5.283333333333333,0.0,0.0
8,NaN,0.03125,59.95622253417969,0.0,5.083333333333333,0.0,0.0
9,NaN,0.03125,60.2505308787028,0.0,5.416666666666668,0.0,0.0
10,NaN,0.03125,60.412363052368164,0.0,5.316666666666667,0.0,0.0
11,NaN,0.03125,60.685720443725586,0.0,5.133333333333333,0.0,0.0
12,NaN,0.03125,60.60658327738444,0.0,5.05,0.0,0.0
13,NaN,0.03125,60.756842931111656,0.0,5.166666666666667,0.0,0.0
14,NaN,0.03125,60.50534756978353,0.0,5.283333333333333,0.0,0.0
15,NaN,0.03125,60.245238622029625,0.0,4.966666666666667,0.0,0.0
16,NaN,0.03125,60.64206390380859,0.0,5.56,0.0,0.0
