"",latency-Q2,cnt-Q2,server-memory,client-memory,server-cpu,client-cpu,compl-Q2
1,1200.3469387755101,192.375,85.70304311116537,0.0,92.07333333333332,0.0,0.875
2,933.0952380952381,448.875,101.9608777364095,0.0,106.6083333333333,0.0,0.9285714
3,954.8809523809524,705.375,111.07326571146648,0.0,105.49999999999999,0.0,0.95
4,1024.7857142857142,961.875,117.99315198262532,0.0,106.38333333333333,0.0,0.96153843
5,896.0,1171.125,129.5874843597412,0.0,105.2333333333333,0.0,0.96875
6,1016.3333333333334,1312.875,140.0414276123047,0.0,105.74166666666666,0.0,0.97368425
7,844.5238095238095,1522.125,147.68910853068033,0.0,106.45833333333333,0.0,0.9772727
8,938.8367346938776,1809.0,157.66638565063477,0.0,105.75000000000001,0.0,0.98039216
9,993.2380952380952,2065.5,175.31155141194662,0.0,105.75833333333333,0.0,0.98245615
10,1380.4761904761904,2301.75,180.65649350484213,0.0,105.94999999999999,0.0,0.984127
11,1298.6904761904761,2467.125,186.79635938008627,0.0,106.75,0.0,0.9855072
12,686.3095238095239,2676.375,199.26894569396973,0.0,107.49166666666667,0.0,0.9866667
13,1231.0714285714287,2885.625,206.72530682881674,0.0,107.10000000000001,0.0,0.9876543
14,1175.9761904761904,3074.625,214.65478960673013,0.0,106.97499999999998,0.0,0.9885058
15,733.9761904761905,3216.375,227.20004526774088,0.0,109.59166666666665,0.0,0.9892473
16,776.1428571428571,3223.125,229.46663411458334,0.0,109.43333333333332,0.0,0.9894737
